PMC_ID,English,Vietnamese
PMC7386785,"Evidence on signs and symptoms that are used for testing or referral decisions, such as loss of sense of smell, heart rate, breathing rate and oxygen saturation, should be included in future studies using clearly stated definitions and cut‐offs.","Bằng chứng về các dấu hiệu và triệu chứng được sử dụng để xét nghiệm hoặc quyết định chuyển tuyến, chẳng hạn như mất khứu giác, nhịp tim, nhịp thở và độ bão hòa oxy, nên được đưa vào các nghiên cứu trong tương lai bằng cách sử dụng các định nghĩa và giới hạn được nêu rõ ràng."
PMC7386785,"In order to inform self‐isolation policies, studies in community settings, where prevalence is lower than in the included studies, will be needed to better determine the balance of risks arising from false positives and false negatives.","Để thông báo các chính sách tự cách ly, sẽ cần có các nghiên cứu trong môi trường cộng đồng, nơi tỷ lệ lưu hành thấp hơn so với các nghiên cứu được đưa vào, để xác định rõ hơn sự cân bằng giữa các rủi ro phát sinh từ kết quả dương tính giả và âm tính giả."
PMC7386785,"We also need improved reporting with studies clearly describing how they assessed signs and symptoms, when and by whom, and providing clearer definitions of what constitutes an abnormal sign or symptom.","Chúng ta cũng cần cải thiện báo cáo với các nghiên cứu mô tả rõ ràng cách họ đánh giá các dấu hiệu và triệu chứng, khi nào và bởi ai, đồng thời cung cấp các định nghĩa rõ ràng hơn về những gì tạo nên dấu hiệu hoặc triệu chứng bất thường."
PMC7386785,Studies also need to report reference standards more clearly.,Các nghiên cứu cũng cần báo cáo tiêu chuẩn tham khảo rõ ràng hơn.
PMC7386785,"In addition, more data on specific patient groups with comorbidities at higher risk of complications or severe disease are needed, especially older adults, as missing COVID‐19 disease may have more serious consequences in these patients.","Ngoài ra, cần có thêm dữ liệu về các nhóm bệnh nhân cụ thể có bệnh đi kèm có nguy cơ biến chứng hoặc bệnh nặng cao hơn, đặc biệt là người lớn tuổi, vì thiếu bệnh COVID-19 có thể gây hậu quả nghiêm trọng hơn ở những bệnh nhân này."
PMC7386785,We also need to have more studies in children.,Chúng ta cũng cần có nhiều nghiên cứu hơn ở trẻ em.
PMC7386785,We would like to recommend authors to adhere to the STARD guidelines when reporting new studies on this topic ( Bossuyt 2015 ).,Chúng tôi muốn khuyến nghị các tác giả tuân thủ nguyên tắc STARD khi báo cáo các nghiên cứu mới về chủ đề này ( Bossuyt 2015 ).
PMC7386785,Our review reflects the need for improved study methodology in COVID‐19 diagnostic accuracy research: appropriate patient sampling strategies; prospective one‐gate design; and investigating the presence or absence of clinical signs and symptoms in all suspected patients.,Đánh giá của chúng tôi phản ánh nhu cầu cải tiến phương pháp nghiên cứu trong nghiên cứu độ chính xác trong chẩn đoán COVID-19: chiến lược lấy mẫu bệnh nhân phù hợp; thiết kế một cổng tiềm năng; và điều tra sự hiện diện hay vắng mặt của các dấu hiệu và triệu chứng lâm sàng ở tất cả các bệnh nhân nghi ngờ.
PMC7386785,"In addition, we urgently need studies in community primary care settings, and studies investigating combinations of signs and symptoms.","Ngoài ra, chúng tôi rất cần các nghiên cứu tại các cơ sở chăm sóc ban đầu tại cộng đồng và các nghiên cứu điều tra sự kết hợp của các dấu hiệu và triệu chứng."
PMC7386785,"Evidence on signs and symptoms that are used for testing or referral decisions, such as loss of sense of smell, heart rate, breathing rate and oxygen saturation, should be included in future studies using clearly stated definitions and cut‐offs.","Bằng chứng về các dấu hiệu và triệu chứng được sử dụng để xét nghiệm hoặc quyết định chuyển tuyến, chẳng hạn như mất khứu giác, nhịp tim, nhịp thở và độ bão hòa oxy, nên được đưa vào các nghiên cứu trong tương lai bằng cách sử dụng các định nghĩa và giới hạn được nêu rõ ràng."
PMC7386785,"In order to inform self‐isolation policies, studies in community settings, where prevalence is lower than in the included studies, will be needed to better determine the balance of risks arising from false positives and false negatives.","Để thông báo các chính sách tự cách ly, sẽ cần có các nghiên cứu trong môi trường cộng đồng, nơi tỷ lệ lưu hành thấp hơn so với các nghiên cứu được đưa vào, để xác định rõ hơn sự cân bằng giữa các rủi ro phát sinh từ kết quả dương tính giả và âm tính giả."
PMC7386785,"We also need improved reporting with studies clearly describing how they assessed signs and symptoms, when and by whom, and providing clearer definitions of what constitutes an abnormal sign or symptom.","Chúng ta cũng cần cải thiện báo cáo với các nghiên cứu mô tả rõ ràng cách họ đánh giá các dấu hiệu và triệu chứng, khi nào và bởi ai, đồng thời cung cấp các định nghĩa rõ ràng hơn về những gì tạo nên dấu hiệu hoặc triệu chứng bất thường."
PMC7386785,Studies also need to report reference standards more clearly.,Các nghiên cứu cũng cần báo cáo tiêu chuẩn tham khảo rõ ràng hơn.
PMC7386785,"In addition, more data on specific patient groups with comorbidities at higher risk of complications or severe disease are needed, especially older adults, as missing COVID‐19 disease may have more serious consequences in these patients.","Ngoài ra, cần có thêm dữ liệu về các nhóm bệnh nhân cụ thể có bệnh đi kèm có nguy cơ biến chứng hoặc bệnh nặng cao hơn, đặc biệt là người lớn tuổi, vì thiếu bệnh COVID-19 có thể gây hậu quả nghiêm trọng hơn ở những bệnh nhân này."
PMC7386785,We also need to have more studies in children.,Chúng ta cũng cần có nhiều nghiên cứu hơn ở trẻ em.
PMC7386785,We would like to recommend authors to adhere to the STARD guidelines when reporting new studies on this topic ( Bossuyt 2015 ).,Chúng tôi muốn khuyến nghị các tác giả tuân thủ nguyên tắc STARD khi báo cáo các nghiên cứu mới về chủ đề này ( Bossuyt 2015 ).
PMC7386785,"Date Event Description 7 July 2020 Amended Resolution of two figures improved Review first published: Issue 7, 2020","Ngày Sự kiện Mô tả 7 tháng 7 năm 2020 Sửa đổi Nghị quyết của hai số liệu được cải thiện Đánh giá xuất bản lần đầu: Số 7, 2020"
PMC6834279,"Globally, respiratory disease is among the major causes of morbidity and mortality, and young children are particularly susceptible [ 1 ].","Trên toàn cầu, bệnh hô hấp là một trong những nguyên nhân chính gây bệnh tật và tử vong, và trẻ nhỏ đặc biệt dễ mắc bệnh [1]."
PMC6834279,"Two decades ago, mortality in children under five years old (under-fives) was twice as high as it is today [ 2 ].","Hai thập kỷ trước, tỷ lệ tử vong ở trẻ em dưới 5 tuổi (dưới 5 tuổi) cao gấp đôi hiện nay [ 2 ]."
PMC6834279,"As a response, the World Health Organization (WHO) launched the Integrated Management of Childhood Illness (IMCI) guidelines [ 3 ] as a tool to help health professionals diagnose and treat the main causes of under-five mortality.","Để ứng phó, Tổ chức Y tế Thế giới (WHO) đã đưa ra hướng dẫn Quản lý tổng hợp bệnh ở trẻ em (IMCI) [ 3 ] như một công cụ giúp các chuyên gia y tế chẩn đoán và điều trị các nguyên nhân chính gây tử vong ở trẻ dưới 5 tuổi."
PMC6834279,IMCI has since been implemented in more than 75 countries [ 4 ].,IMCI kể từ đó đã được triển khai ở hơn 75 quốc gia [ 4 ].
PMC6834279,The guidelines are designed for use in primary care without sophisticated equipment or skills and a full IMCI assessment takes approximately 8–12 minutes [ 5 ].,Các hướng dẫn này được thiết kế để sử dụng trong chăm sóc ban đầu mà không cần thiết bị hoặc kỹ năng phức tạp và quá trình đánh giá IMCI đầy đủ mất khoảng 8–12 phút [ 5 ].
PMC6834279,The main cause of reported mortality in under-fives is pneumonia [ 2 ].,Nguyên nhân chính gây tử vong ở trẻ dưới 5 tuổi được báo cáo là viêm phổi [2].
PMC6834279,"Evidence suggests that mortality from lower respiratory diseases other than pneumonia, e.g.","Bằng chứng cho thấy tỷ lệ tử vong do các bệnh về đường hô hấp dưới ngoài viêm phổi, ví dụ:"
PMC6834279,"asthma, is frequently under-reported [ 6 ].","hen suyễn, thường không được báo cáo đầy đủ [ 6 ]."
PMC6834279,"Worldwide, diagnosis of pneumonia in primary care rests primarily on clinical signs [ 7 , 8 ] while diagnosis of asthma mainly depends on history taking and bronchodilator responsiveness [ 9 ].","Trên toàn thế giới, chẩn đoán viêm phổi ở cơ sở chăm sóc ban đầu chủ yếu dựa vào các dấu hiệu lâm sàng [7, 8] trong khi chẩn đoán hen suyễn chủ yếu phụ thuộc vào bệnh sử và khả năng đáp ứng của thuốc giãn phế quản [9]."
PMC6834279,"IMCI uses simple clinical signs, such as cough and fast breathing, to diagnose pneumonia [ 10 ].",IMCI sử dụng các dấu hiệu lâm sàng đơn giản như ho và thở nhanh để chẩn đoán viêm phổi [10].
PMC6834279,Empiric antibiotic treatment is recommended if specific criteria are met.,Nên điều trị bằng kháng sinh theo kinh nghiệm nếu đáp ứng được các tiêu chí cụ thể.
PMC6834279,"This has led to a concern that pneumonia is over-diagnosed and antibiotics are prescribed unnecessarily, since IMCI has high sensitivity and low specificity for pneumonia [ 11 ].","Điều này dẫn đến mối lo ngại rằng bệnh viêm phổi được chẩn đoán quá mức và thuốc kháng sinh được kê đơn một cách không cần thiết, vì IMCI có độ nhạy cao và độ đặc hiệu thấp đối với bệnh viêm phổi [11]."
PMC6834279,"However, the spectrum of respiratory diseases with overlapping symptoms in young children ranges from acute self-limiting viral infections to bacterial infections to non-communicable diseases [ 12 ].","Tuy nhiên, phạm vi của các bệnh về đường hô hấp với các triệu chứng chồng chéo ở trẻ nhỏ bao gồm từ nhiễm virus cấp tính tự giới hạn đến nhiễm trùng do vi khuẩn đến các bệnh không lây nhiễm [12]."
PMC6834279,"Asthma is the most common non-communicable disease among children, with a global prevalence of 5.5% to 25% [ 13 ].","Hen suyễn là bệnh không lây nhiễm phổ biến nhất ở trẻ em, với tỷ lệ mắc toàn cầu từ 5,5% đến 25% [13]."
PMC6834279,Cohort studies have shown that asthma symptoms often start in early childhood [ 14 ].,Các nghiên cứu đoàn hệ đã chỉ ra rằng các triệu chứng hen suyễn thường bắt đầu từ thời thơ ấu [14].
PMC6834279,Studies in low- and middle-income countries have documented a high prevalence of asthma among under-fives diagnosed with pneumonia as defined by IMCI [ 15 – 17 ].,Các nghiên cứu ở các quốc gia có thu nhập thấp và trung bình đã ghi nhận tỷ lệ mắc bệnh hen suyễn cao ở trẻ dưới 5 tuổi được chẩn đoán mắc bệnh viêm phổi theo định nghĩa của IMCI [15 – 17].
PMC6834279,A study from Uganda indicated that 41% of under-fives admitted with acute respiratory illness symptoms actually suffered from asthma or other bronchospastic diseases [ 18 ].,Một nghiên cứu từ Uganda chỉ ra rằng 41% trẻ dưới 5 tuổi nhập viện với các triệu chứng bệnh hô hấp cấp tính thực sự bị hen suyễn hoặc các bệnh co thắt phế quản khác [ 18 ].
PMC6834279,"Untreated acute asthma may contribute to treatment failure, prolonged illness and pneumonia-attributed mortality [ 6 ].","Hen cấp tính không được điều trị có thể góp phần dẫn đến thất bại điều trị, bệnh kéo dài và tử vong do viêm phổi [6]."
PMC6834279,"Besides problems with under-diagnosis, there are challenges concerning availability of equipment and necessary medication to diagnose and treat asthma in low-resource settings [ 19 ].","Bên cạnh các vấn đề về chẩn đoán thiếu, còn có những thách thức liên quan đến sự sẵn có của thiết bị và thuốc cần thiết để chẩn đoán và điều trị hen ở những nơi có nguồn lực hạn chế [19]."
PMC6834279,"Therefore, it is essential that clinical assessment of children with respiratory symptoms is sufficient to elicit signs and symptoms that can help clinicians differentiate between common lower respiratory conditions, like pneumonia and asthma, requiring urgent treatment, versus self-limiting viral infections for which supportive care is most important.","Do đó, điều cần thiết là đánh giá lâm sàng trẻ em có các triệu chứng hô hấp là đủ để phát hiện các dấu hiệu và triệu chứng có thể giúp bác sĩ lâm sàng phân biệt giữa các tình trạng hô hấp dưới thông thường, như viêm phổi và hen suyễn, cần điều trị khẩn cấp, với nhiễm virus tự giới hạn mà việc chăm sóc hỗ trợ là quan trọng nhất."
PMC6834279,"The purpose of this study was to describe clinical practices of health professionals in primary care settings with diverse socio-economic backgrounds with regard to differential diagnosis of respiratory disease, especially between pneumonia and asthma, for children presenting with respiratory symptoms.","Mục đích của nghiên cứu này là mô tả thực hành lâm sàng của các chuyên gia y tế tại cơ sở chăm sóc ban đầu với nền tảng kinh tế xã hội đa dạng liên quan đến chẩn đoán phân biệt bệnh hô hấp, đặc biệt là giữa viêm phổi và hen suyễn, đối với trẻ em có các triệu chứng hô hấp."
PMC6834279,Our secondary objective was to evaluate the availability of equipment and medications for asthma at the participating health facilities.,Mục tiêu thứ yếu của chúng tôi là đánh giá sự sẵn có của thiết bị và thuốc điều trị hen suyễn tại các cơ sở y tế tham gia.
PMC6834279,This descriptive study is part of the European Horizon2020 programme FRESH AIR ( https://www.theipcrg.org/freshair ) [ 20 ].,Nghiên cứu mô tả này là một phần của chương trình FRESH AIR của Châu Âu Horizon2020 (https://www.theipcrg.org/freshair) [ 20 ].
PMC6834279,"Data were collected at first line health facilities in Crete, Greece (December 2016-March 2017); Naryn and Chui regions, Kyrgyzstan (April-November 2016); Long An province, Vietnam (December 2016); and Jinja district, Uganda (August-September 2016) ( Fig 1 ).","Dữ liệu được thu thập tại các cơ sở y tế tuyến đầu ở Crete, Hy Lạp (tháng 12 năm 2016 đến tháng 3 năm 2017); Vùng Naryn và Chui, Kyrgyzstan (tháng 4-tháng 11 năm 2016); tỉnh Long An, Việt Nam (tháng 12/2016); và quận Jinja, Uganda (tháng 8-tháng 9 năm 2016) ( Hình 1 )."
PMC6834279,"Facilities ranged from referral hospitals also serving as entry point (Greece, Vietnam, Uganda) to health centers (Greece, Kyrgyzstan, Uganda) and single-person manned rural facilities (Kyrgyzstan, Vietnam, Uganda).","Cơ sở vật chất đa dạng, từ các bệnh viện chuyển tuyến cũng đóng vai trò là điểm đầu vào (Hy Lạp, Việt Nam, Uganda) đến các trung tâm y tế (Hy Lạp, Kyrgyzstan, Uganda) và các cơ sở nông thôn dành riêng cho một người (Kyrgyzstan, Việt Nam, Uganda)."
PMC6834279,"Data were collected using three approaches: 1) direct observations of clinical consultations between health professionals and under-fives to document comprehensiveness of consultations, practices and diagnoses, 2) exit interviews with caregivers to obtain background information on the child’s disease and on the present consultation, 3) a short follow-up telephone call with caregivers 5 days after the consultation.","Dữ liệu được thu thập bằng ba cách tiếp cận: 1) quan sát trực tiếp các cuộc tư vấn lâm sàng giữa các chuyên gia y tế và trẻ dưới 5 tuổi để ghi lại tính toàn diện của các cuộc tư vấn, thực hành và chẩn đoán, 2) các cuộc phỏng vấn cuối kỳ với những người chăm sóc để có được thông tin cơ bản về bệnh của trẻ và về cuộc tư vấn hiện tại, 3) một cuộc điện thoại tiếp theo ngắn với những người chăm sóc 5 ngày sau khi tham vấn."
PMC6834279,"This methodology was adapted from WHO’s Health Facility Survey, designed to assess the quality of provided healthcare [ 21 ].","Phương pháp này được điều chỉnh từ Khảo sát Cơ sở Y tế của WHO, được thiết kế để đánh giá chất lượng dịch vụ chăm sóc sức khỏe được cung cấp [ 21 ]."
PMC6834279,"We also collected data on human resources, availability of medications and equipment of the participating facilities as detailed in the Health Facility Survey: The health facility administrator filled out a health facility survey form concerning beds, human resources, and medication available in collaboration with the research staff at the first visit to the health facility Research staff then walked through the facility and noted the availability of equipment.","Chúng tôi cũng thu thập dữ liệu về nguồn nhân lực, sự sẵn có của thuốc và thiết bị của các cơ sở tham gia như được nêu chi tiết trong Khảo sát Cơ sở Y tế: Người quản lý cơ sở y tế điền vào mẫu khảo sát cơ sở y tế liên quan đến giường bệnh, nguồn nhân lực và thuốc sẵn có với sự cộng tác của nhân viên nghiên cứu trong lần đầu tiên đến thăm cơ sở y tế. Nhân viên nghiên cứu sau đó đi dạo quanh cơ sở và ghi nhận sự sẵn có của thiết bị."
PMC6834279,Health professionals were eligible if routine care of children was part of their official duties.,Các chuyên gia y tế có đủ điều kiện nếu việc chăm sóc trẻ em thường xuyên là một phần nhiệm vụ chính thức của họ.
PMC6834279,"They included pediatricians (Greece, Vietnam), general practitioners and nurses (Kyrgyzstan, Vietnam, Uganda), as well as clinical officers with three years of medical training (Kyrgyzstan, Uganda).","Họ bao gồm các bác sĩ nhi khoa (Hy Lạp, Việt Nam), bác sĩ đa khoa và y tá (Kyrgyzstan, Việt Nam, Uganda), cũng như các bác sĩ lâm sàng có ba năm đào tạo y khoa (Kyrgyzstan, Uganda)."
PMC6834279,"Children were screened for inclusion at registration desks, triage areas, or waiting lines prior to consultation.","Trẻ em được sàng lọc để đưa vào tại bàn đăng ký, khu vực phân loại hoặc hàng chờ trước khi tư vấn."
PMC6834279,Inclusion criteria for children were age of two to 59 months and presenting complaint of cough and/or difficult breathing according to the caregiver.,Tiêu chí thu nhận đối với trẻ em từ 2 đến 59 tháng tuổi và có biểu hiện ho và/hoặc khó thở theo người chăm sóc.
PMC6834279,"Upper respiratory tract infections were categorized as “viral infection” if the health professional diagnosed the child with acute respiratory tract infection (ARI), cold, coryza, flu, nasopharyngitis, pharyngitis, respiratory tract infection (RTI), upper respiratory tract infection (URTI), or viral infection.","Nhiễm trùng đường hô hấp trên được phân loại là “nhiễm virus” nếu chuyên gia y tế chẩn đoán trẻ bị nhiễm trùng đường hô hấp cấp tính (ARI), cảm lạnh, sổ mũi, cúm, viêm mũi họng, viêm họng, nhiễm trùng đường hô hấp (RTI), nhiễm trùng đường hô hấp trên (URTI) hoặc nhiễm virus."
PMC6834279,"If children received more than one diagnosis, a primary diagnosis was assigned in the following order: asthma, pneumonia, bronchitis, tonsillitis, bronchiolitis, malaria, viral infections.","Nếu trẻ nhận được nhiều hơn một chẩn đoán, chẩn đoán chính sẽ được chỉ định theo thứ tự sau: hen suyễn, viêm phổi, viêm phế quản, viêm amidan, viêm tiểu phế quản, sốt rét, nhiễm virus."
PMC6834279,This order was decided by JK and AP taking specificity of symptoms and treatment into account.,Lệnh này do JK và AP quyết định có tính đến tính đặc hiệu của các triệu chứng và cách điều trị.
PMC6834279,All study tools were pilot tested in each country and adapted to fit local contexts.,Tất cả các công cụ nghiên cứu đều được thử nghiệm thí điểm ở mỗi quốc gia và được điều chỉnh để phù hợp với bối cảnh địa phương.
PMC6834279,"Data were collected by specially trained local staff, including medical doctors, nurses, clinical officers, medical researchers, and public health graduates.","Dữ liệu được thu thập bởi các nhân viên địa phương được đào tạo đặc biệt, bao gồm bác sĩ y khoa, y tá, cán bộ lâm sàng, nhà nghiên cứu y tế và sinh viên tốt nghiệp ngành y tế công cộng."
PMC6834279,"Data were typed into REDCap (Research Electronic Data Capture) [ 22 ] and exported to STATA Version 15.1 (Stata Corp, Texas, USA) for analysis.","Dữ liệu được nhập vào REDCap (Research Electronic Data Capture) [ 22 ] và xuất sang STATA Phiên bản 15.1 (Stata Corp, Texas, USA) để phân tích."
PMC6834279,Results are summarized using descriptive statistics.,Kết quả được tóm tắt bằng cách sử dụng số liệu thống kê mô tả.
PMC6834279,"The study was approved by the 7th Health Region of Crete, Hellenic Republic Ministry of Health; Ethics Committee of National Center of Cardiology and Internal Medicine, Bishkek, Kyrgyzstan; IRB committee of University of Medicine and Pharmacy, HCMC, Vietnam; Mulago Hospital Research and Ethics Committee (MREC), the Uganda National Council of Science and Technology, the Leiden University Medical Centre ethical review board, The Netherlands, and The Danish Data Protection Agency (J.nr.","Nghiên cứu đã được phê duyệt bởi Vùng Y tế số 7 của Crete, Bộ Y tế Cộng hòa Hy Lạp; Ủy ban Đạo đức của Trung tâm Tim mạch và Nội khoa Quốc gia, Bishkek, Kyrgyzstan; Ủy ban IRB của Đại học Y Dược TP.HCM, Việt Nam; Ủy ban Nghiên cứu và Đạo đức của Bệnh viện Mulago (MREC), Hội đồng Khoa học và Công nghệ Quốc gia Uganda, Hội đồng đánh giá đạo đức của Trung tâm Y tế Đại học Leiden, Hà Lan và Cơ quan Bảo vệ Dữ liệu Đan Mạch (J.nr."
PMC6834279,2017-41-5051).,2017-41-5051).
PMC6834279,All health professionals and caregivers of children signed informed consent forms for participation in the study according to both international and local regulations.,Tất cả các chuyên gia y tế và người chăm sóc trẻ em đã ký vào mẫu đơn đồng ý tham gia nghiên cứu theo quy định của địa phương và quốc tế.
PMC6834279,"In total, 771 clinical consultations made by 127 health professionals at 74 health facilities were observed.",Tổng cộng đã có 771 cuộc tư vấn lâm sàng được thực hiện bởi 127 chuyên gia y tế tại 74 cơ sở y tế.
PMC6834279,The median number of observations per health professional was 4 (IQR 1–7) and the median number of observations performed at each facility was 4 (IQR 2–8).,Số quan sát trung bình của mỗi chuyên gia y tế là 4 (IQR 1–7) và số quan sát trung bình được thực hiện tại mỗi cơ sở là 4 (IQR 2–8).
PMC6834279,"In Kyrgyzstan and Uganda, approximately 80% of consultations were performed by nurses and clinical officers ( Table 1 , Fig 2 ).","Ở Kyrgyzstan và Uganda, khoảng 80% cuộc tư vấn được thực hiện bởi các y tá và cán bộ lâm sàng ( Bảng 1, Hình 2 )."
PMC6834279,Information on class of health professional missing for a : 1 observation b : 1 observation c : 0 observations d :10 observations The proportion of children presenting with respiratory symptoms was 43% to 50% and the duration of symptoms prior to consultation was similar in all countries.,Thông tin về loại chuyên gia y tế bị thiếu đối với a : 1 quan sát b : 1 quan sát c : 0 quan sát d : 10 quan sát Tỷ lệ trẻ em có các triệu chứng hô hấp là 43% đến 50% và thời gian xuất hiện các triệu chứng trước khi tư vấn là tương tự nhau ở tất cả các quốc gia.
PMC6834279,Caregivers and children were younger in Uganda and Kyrgyzstan.,Những người chăm sóc và trẻ em ở Uganda và Kyrgyzstan đều trẻ hơn.
PMC6834279,"Approximately 10–15% (Greece, Kyrgyzstan, Uganda) to 40% (Vietnam) of children had five or more previous attendances for respiratory symptoms.","Khoảng 10–15% (Hy Lạp, Kyrgyzstan, Uganda) đến 40% (Việt Nam) trẻ em đã từng đến khám từ 5 lần trở lên vì các triệu chứng hô hấp."
PMC6834279,"In Vietnam, one in four children had 10 or more ( Table 2 ).","Ở Việt Nam, cứ 4 trẻ em thì có 1 trẻ có từ 10 trở lên (Bảng 2)."
PMC6834279,Numbers in [] represent data that is either missing or question not asked by healthcare professional.,Các số trong [] thể hiện dữ liệu bị thiếu hoặc câu hỏi không được chuyên gia chăm sóc sức khỏe hỏi.
PMC6834279,Consultations lasted a median of 5 minutes (IQR 3–20).,Cuộc tham vấn kéo dài trung bình 5 phút (IQR 3–20).
PMC6834279,They were shorter in Vietnam and Uganda (3 to 4 minutes) in contrast to Greece and Kyrgyzstan (15 to 20 minutes).,"Ở Việt Nam và Uganda, thời gian ngắn hơn (3 đến 4 phút) so với Hy Lạp và Kyrgyzstan (15 đến 20 phút)."
PMC6834279,History taking and clinical examination varied greatly.,Hỏi bệnh sử và khám lâm sàng rất khác nhau.
PMC6834279,"In all countries, several core respiratory symptoms were rarely asked and in Uganda, clinical examination often did not include basic assessment of respiratory disease signs.","Ở tất cả các quốc gia, một số triệu chứng hô hấp cốt lõi hiếm khi được hỏi và ở Uganda, khám lâm sàng thường không bao gồm đánh giá cơ bản về các dấu hiệu bệnh hô hấp."
PMC6834279,Questions on former respiratory illnesses were rarely asked by health professionals.,Các câu hỏi về các bệnh về đường hô hấp trước đây hiếm khi được các chuyên gia y tế hỏi.
PMC6834279,"Present symptoms typical of asthma, such as difficult breathing, were often asked in Greece (52·8%), but seldom in Kyrgyzstan, Uganda, and Vietnam.","Các triệu chứng hiện tại điển hình của bệnh hen suyễn như khó thở thường được hỏi ở Hy Lạp (52·8%), nhưng hiếm khi được hỏi ở Kyrgyzstan, Uganda và Việt Nam."
PMC6834279,"Likewise, questions on wheeze or noisy breathing were mostly absent in all countries ( Table 3 ).","Tương tự như vậy, các câu hỏi về tiếng thở khò khè hoặc tiếng thở ồn ào hầu như không có ở tất cả các quốc gia ( Bảng 3 )."
PMC6834279,Numbers in [] represent data that is either missing or question not asked by healthcare professional.,Các số trong [] thể hiện dữ liệu bị thiếu hoặc câu hỏi không được chuyên gia chăm sóc sức khỏe hỏi.
PMC6834279,"Viral URTIs were most common in all countries, accounting for about half of all diagnoses.","URTI do virus phổ biến nhất ở tất cả các quốc gia, chiếm khoảng một nửa tổng số ca chẩn đoán."
PMC6834279,"Pneumonia was diagnosed frequently in Uganda (16.3%), but rarely in the other countries (0.8% to 2.5%).","Viêm phổi được chẩn đoán thường xuyên ở Uganda (16,3%), nhưng hiếm khi xảy ra ở các quốc gia khác (0,8% đến 2,5%)."
PMC6834279,"Bronchitis diagnoses were often used in all countries (15.1% to 19.7%), except Uganda (0.9%).","Chẩn đoán viêm phế quản thường được sử dụng ở tất cả các nước (15,1% đến 19,7%), ngoại trừ Uganda (0,9%)."
PMC6834279,"Asthma diagnosis was rare (0% to 2.8%) and malaria was only encountered in Uganda (16.3%) ( Table 4 , Fig 3 ).","Chẩn đoán bệnh hen suyễn rất hiếm (0% đến 2,8%) và bệnh sốt rét chỉ gặp ở Uganda (16,3%) ( Bảng 4, Hình 3 )."
PMC6834279,"SABA: Short acting β-agonist, VURTI: Viral upper respiratory tract infection.","SABA: Thuốc chủ vận β tác dụng ngắn, VURTI: Nhiễm virus đường hô hấp trên."
PMC6834279,Numbers in [] represent data that is either missing or question not asked by healthcare professional.,Các số trong [] thể hiện dữ liệu bị thiếu hoặc câu hỏi không được chuyên gia chăm sóc sức khỏe hỏi.
PMC6834279,a Including cough medicine.,a Bao gồm thuốc ho.
PMC6834279,b Inhaled or oral.,b Hít hoặc uống.
PMC6834279,"c Consisting of children with the following diagnoses according to health professional report: acute respiratory tract infection, cold, coryza, flu, nasopharyngitis, pharyngitis, respiratory tract infection, upper respiratory tract infection, viral infection.","c Gồm trẻ em được chẩn đoán theo báo cáo chuyên môn y tế sau: nhiễm trùng đường hô hấp cấp tính, cảm lạnh, sổ mũi, cúm, viêm mũi họng, viêm họng, nhiễm trùng đường hô hấp, nhiễm trùng đường hô hấp trên, nhiễm virus."
PMC6834279,d Other diagnoses: e.g.,d Các chẩn đoán khác: ví dụ:
PMC6834279,"croup, otitis, scarlet fever, stomatitis aphtosa, tracheitis, diarrhea.","bệnh sùi mào gà, viêm tai giữa, sốt ban đỏ, viêm miệng aphtosa, viêm khí quản, tiêu chảy."
PMC6834279,e Supportive treatment: e.g.,e Điều trị hỗ trợ: ví dụ:
PMC6834279,"paracetamol, ibuprofen, antihistamines, fluids, and in Uganda also artemether/lumefantrine, mebendazole, vitamin A. f Including bronchitis diagnoses with a variety of prefixes, e.g.","paracetamol, ibuprofen, thuốc kháng histamine, chất lỏng, và ở Uganda còn có cả artemether/lumefantrine, mebendazole, vitamin A. f Bao gồm chẩn đoán viêm phế quản với nhiều tiền tố khác nhau, ví dụ:"
PMC6834279,"acute, obstructive, allergic.","cấp tính, tắc nghẽn, dị ứng."
PMC6834279,"Antibiotics were prescribed frequently in all countries (32% to 67%), namely for viral URTIs (22.9% to 63.8% of cases) and bronchitis (46.2% to 88.9%).","Thuốc kháng sinh được kê đơn thường xuyên ở tất cả các quốc gia (32% đến 67%), cụ thể là đối với URTI do virus (22,9% đến 63,8% trường hợp) và viêm phế quản (46,2% đến 88,9%)."
PMC6834279,They were prescribed for 14 out of 36 (Uganda) to one out of one (Greece) cases diagnosed with pneumonia and to all cases of tonsillitis ( Table 4 ).,Chúng được kê đơn cho 14 trong số 36 trường hợp (Uganda) và một trong một trường hợp (Hy Lạp) được chẩn đoán mắc bệnh viêm phổi và cho tất cả các trường hợp viêm amidan ( Bảng 4 ).
PMC6834279,"Short acting β-agonists were often prescribed for children diagnosed with bronchiolitis, bronchitis, and asthma in Greece and Vietnam, but never in Kyrgyzstan and Uganda ( Table 4 ).","Thuốc chủ vận β tác dụng ngắn thường được kê đơn cho trẻ em được chẩn đoán mắc bệnh viêm tiểu phế quản, viêm phế quản và hen suyễn ở Hy Lạp và Việt Nam, nhưng chưa bao giờ được kê đơn ở Kyrgyzstan và Uganda ( Bảng 4 )."
PMC6834279,Short acting β-agonist trials were used in Greece (38.9% of consultations) and Vietnam (12.6%) but almost never in Kyrgyzstan and Uganda.,"Các thử nghiệm thuốc chủ vận β tác dụng ngắn đã được sử dụng ở Hy Lạp (38,9% số lượt tư vấn) và Việt Nam (12,6%) nhưng hầu như chưa bao giờ được sử dụng ở Kyrgyzstan và Uganda."
